Plot-Time     ,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
1.33603,18.9174,19.4865,18.3493,17.9724,19.8649,20.4308,17.4041,18.1595,19.6753,19.4593,19.8376,19.4587,20.6664,21.49,19.8429,19.0123,22.3194,21.7033,19.6344,21.2876,20.0452,21.4566,22.2858,19.8099
1.34818,18.9294,19.4988,18.3609,17.9837,19.8775,20.4436,17.4151,18.171,19.6878,19.4714,19.8501,19.4708,20.6301,21.4522,19.8081,18.9789,22.2802,21.6651,19.5998,21.2503,20.01,21.4187,22.2465,19.775
1.36032,18.9401,19.5099,18.3714,17.9939,19.8888,20.4552,17.425,18.1813,19.699,19.4823,19.8612,19.4817,20.5932,21.4138,19.7727,18.945,22.2403,21.6263,19.5647,21.2123,19.9742,21.3802,22.2065,19.7395
1.37247,18.9497,19.5197,18.3807,18.003,19.8989,20.4655,17.4339,18.1905,19.7089,19.492,19.8712,19.4913,20.5557,21.3747,19.7367,18.9105,22.1998,21.5869,19.529,21.1736,19.9378,21.3411,22.1659,19.7035
1.38462,18.9581,19.5284,18.3889,18.011,19.9077,20.4745,17.4417,18.1985,19.7177,19.5005,19.8799,19.4998,20.5176,21.3351,19.7002,18.8755,22.1586,21.5469,19.4928,21.1345,19.9008,21.3014,22.1247,19.6669
1.39676,18.9654,19.5359,18.396,18.0179,19.9154,20.4823,17.4484,18.2055,19.7253,19.5078,19.8874,19.5071,20.479,21.295,19.6631,18.84,22.1169,21.5064,19.4561,21.0947,19.8634,21.2612,22.0829,19.6299
1.40891,18.9716,19.5422,18.402,18.0238,19.922,20.489,17.4541,18.2114,19.7317,19.514,19.8938,19.5133,20.4399,21.2542,19.6256,18.804,22.0747,21.4653,19.4189,21.0544,19.8254,21.2204,22.0406,19.5923
1.42105,18.9767,19.5475,18.407,18.0286,19.9273,20.4944,17.4589,18.2163,19.7371,19.5191,19.899,19.5184,20.4003,21.213,19.5876,18.7676,22.0319,21.4237,19.3812,21.0137,19.787,21.1792,21.9978,19.5542
1.4332,18.9807,19.5516,18.4109,18.0325,19.9316,20.4987,17.4626,18.2201,19.7413,19.5231,19.9031,19.5224,20.3602,21.1713,19.5492,18.7307,21.9886,21.3816,19.3431,20.9724,19.7481,21.1374,21.9544,19.5158
1.44534,18.9837,19.5547,18.4139,18.0353,19.9348,20.5019,17.4654,18.223,19.7444,19.526,19.9061,19.5253,20.3197,21.1292,19.5103,18.6935,21.9448,21.339,19.3046,20.9307,19.7088,21.0952,21.9106,19.4768
1.45749,18.9856,19.5567,18.4158,18.0372,19.9369,20.504,17.4673,18.2249,19.7464,19.5279,19.9081,19.5271,20.2788,21.0865,19.471,18.6558,21.9005,21.296,19.2657,20.8885,19.669,21.0525,21.8663,19.4375
1.46964,18.9866,19.5577,18.4168,18.0381,19.9379,20.505,17.4682,18.2258,19.7475,19.5288,19.909,19.5279,20.2374,21.0435,19.4313,18.6177,21.8558,21.2525,19.2263,20.8459,19.6289,21.0095,21.8216,19.3978
1.48178,18.9866,19.5576,18.4168,18.0381,19.9379,20.505,17.4682,18.2258,19.7475,19.5286,19.9089,19.5278,20.1956,21.0001,19.3913,18.5793,21.8107,21.2087,19.1866,20.8029,19.5884,20.966,21.7765,19.3577
1.49393,18.9856,19.5566,18.4159,18.0372,19.937,20.5039,17.4674,18.2248,19.7465,19.5275,19.9078,19.5266,20.1535,20.9562,19.3508,18.5406,21.7652,21.1644,19.1466,20.7595,19.5475,20.9221,21.7309,19.3172
1.5,18.9848,19.5558,18.4152,18.0364,19.9361,20.503,17.4666,18.224,19.7456,19.5266,19.9069,19.5257,20.1323,20.9342,19.3305,18.5211,21.7423,21.1422,19.1264,20.7377,19.527,20.9,21.708,19.2969
1.50607,18.9837,19.5547,18.4141,18.0354,19.935,20.5018,17.4657,18.223,19.7445,19.5254,19.9057,19.5245,20.111,20.912,19.3101,18.5015,21.7193,21.1198,19.1062,20.7158,19.5063,20.8779,21.685,19.2765
1.51822,18.9809,19.5518,18.4114,18.0327,19.9321,20.4987,17.4631,18.2203,19.7416,19.5223,19.9027,19.5214,20.0682,20.8675,19.269,18.4621,21.6731,21.0748,19.0655,20.6717,19.4648,20.8333,21.6387,19.2353
1.53036,18.9772,19.5479,18.4079,18.0292,19.9282,20.4947,17.4597,18.2167,19.7378,19.5184,19.8987,19.5174,20.0251,20.8226,19.2276,18.4224,21.6265,21.0295,19.0244,20.6273,19.4229,20.7884,21.5921,19.1939
1.54251,18.9726,19.5432,18.4035,18.0248,19.9234,20.4897,17.4555,18.2123,19.733,19.5135,19.8937,19.5126,19.9816,20.7774,19.1859,18.3825,21.5795,20.9839,18.9831,20.5825,19.3807,20.7432,21.5451,19.1522
1.55466,18.9672,19.5375,18.3982,18.0196,19.9177,20.4837,17.4506,18.207,19.7273,19.5078,19.8879,19.5068,19.9379,20.7319,19.1439,18.3422,21.5323,20.9379,18.9415,20.5375,19.3383,20.6976,21.4978,19.1102
1.5668,18.9609,19.531,18.3921,18.0136,19.9111,20.4769,17.4448,18.201,19.7208,19.5012,19.8812,19.5002,19.8939,20.6861,19.1017,18.3017,21.4847,20.8917,18.8997,20.4922,19.2956,20.6518,21.4503,19.068
1.57895,18.9537,19.5237,18.3853,18.0069,19.9037,20.4692,17.4383,18.1941,19.7134,19.4937,19.8737,19.4927,19.8496,20.64,19.0592,18.261,21.4369,20.8452,18.8576,20.4466,19.2526,20.6058,21.4024,19.0255
1.59109,18.9458,19.5155,18.3776,17.9993,19.8954,20.4606,17.431,18.1865,19.7052,19.4854,19.8652,19.4844,19.805,20.5936,19.0164,18.22,21.3887,20.7984,18.8153,20.4007,19.2094,20.5594,21.3543,18.9827
1.60324,18.9371,19.5065,18.3692,17.991,19.8862,20.4511,17.4231,18.1781,19.6961,19.4763,19.856,19.4752,19.7603,20.5471,18.9735,18.1789,21.3404,20.7513,18.7727,20.3546,19.166,20.5128,21.3059,18.9398
1.61538,18.9276,19.4967,18.36,17.982,19.8763,20.4408,17.4144,18.169,19.6863,19.4664,19.846,19.4653,19.7153,20.5003,18.9303,18.1375,21.2918,20.7041,18.7299,20.3082,19.1223,20.466,21.2573,18.8966
1.62753,18.9173,19.4862,18.3501,17.9723,19.8656,20.4297,17.405,18.1591,19.6756,19.4557,19.8351,19.4546,19.6701,20.4532,18.8869,18.0959,21.2429,20.6566,18.6869,20.2617,19.0785,20.419,21.2085,18.8532
1.63968,18.9064,19.4748,18.3395,17.9618,19.8541,20.4178,17.3949,18.1486,19.6642,19.4443,19.8235,19.4432,19.6246,20.406,18.8433,18.0541,21.1939,20.6089,18.6438,20.2149,19.0344,20.3718,21.1594,18.8096
1.65182,18.8946,19.4627,18.3281,17.9507,19.8418,20.4051,17.3841,18.1373,19.652,19.4321,19.8111,19.431,19.5791,20.3586,18.7996,18.0122,21.1446,20.561,18.6004,20.168,18.9902,20.3243,21.1102,18.7659
1.66397,18.8822,19.4499,18.3161,17.9389,19.8288,20.3917,17.3727,18.1254,19.6391,19.4192,19.798,19.4181,19.5333,20.3109,18.7556,17.9701,21.0952,20.5129,18.5569,20.1208,18.9458,20.2767,21.0607,18.7219
1.67611,18.8691,19.4364,18.3034,17.9264,19.815,20.3775,17.3607,18.1128,19.6255,19.4056,19.7842,19.4044,19.4873,20.2632,18.7115,17.9278,21.0455,20.4647,18.5133,20.0735,18.9012,20.2289,21.0111,18.6779
1.68826,18.8553,19.4222,18.2901,17.9133,19.8006,20.3625,17.3481,18.0995,19.6111,19.3913,19.7696,19.3901,19.4412,20.2152,18.6673,17.8854,20.9958,20.4163,18.4694,20.026,18.8565,20.181,20.9613,18.6336
1.7004,18.8409,19.4073,18.2761,17.8996,19.7854,20.3469,17.3348,18.0856,19.5961,19.3763,19.7544,19.3751,19.395,20.1671,18.6229,17.8429,20.9458,20.3677,18.4255,19.9784,18.8116,20.1329,20.9114,18.5893
1.71255,18.8257,19.3917,18.2615,17.8852,19.7696,20.3305,17.3209,18.0711,19.5804,19.3606,19.7385,19.3594,19.3486,20.1188,18.5784,17.8002,20.8957,20.319,18.3814,19.9306,18.7666,20.0847,20.8613,18.5448
1.7247,18.81,19.3755,18.2462,17.8703,19.7531,20.3135,17.3065,18.056,19.5641,19.3443,19.7219,19.3431,19.3021,20.0705,18.5338,17.7574,20.8455,20.2701,18.3372,19.8827,18.7215,20.0363,20.8111,18.5001
1.73684,18.7936,19.3586,18.2304,17.8547,19.7359,20.2958,17.2915,18.0403,19.5471,19.3274,19.7046,19.3261,19.2555,20.022,18.489,17.7145,20.7951,20.2211,18.2929,19.8347,18.6762,19.9878,20.7607,18.4554
1.74899,18.7767,19.3411,18.214,17.8386,19.7181,20.2774,17.2759,18.024,19.5294,19.3098,19.6867,19.3085,19.2087,19.9733,18.4441,17.6715,20.7446,20.1721,18.2485,19.7866,18.6309,19.9392,20.7103,18.4106
1.76113,18.7591,19.323,18.1969,17.8219,19.6997,20.2584,17.2597,18.0071,19.5112,19.2916,19.6683,19.2903,19.1619,19.9246,18.3992,17.6284,20.694,20.1229,18.2039,19.7383,18.5855,19.8905,20.6597,18.3656
1.77328,18.741,19.3043,18.1794,17.8047,19.6807,20.2388,17.2431,17.9897,19.4923,19.2729,19.6491,19.2715,19.115,19.8758,18.3541,17.5853,20.6433,20.0736,18.1593,19.69,18.5399,19.8418,20.609,18.3206
1.78543,18.7223,19.2851,18.1613,17.7869,19.6611,20.2186,17.2259,17.9717,19.4729,19.2535,19.6294,19.2522,19.0679,19.8269,18.309,17.542,20.5925,20.0242,18.1146,19.6416,18.4943,19.7929,20.5583,18.2755
1.79757,18.703,19.2652,18.1426,17.7686,19.6408,20.1977,17.2082,17.9532,19.4528,19.2336,19.6092,19.2322,19.0208,19.7779,18.2638,17.4987,20.5416,19.9747,18.0699,19.5931,18.4486,19.7439,20.5074,18.2303
1.80972,18.6832,19.2448,18.1234,17.7498,19.6201,20.1763,17.19,17.9342,19.4322,19.2131,19.5883,19.2117,18.9737,19.7288,18.2185,17.4553,20.4907,19.9252,18.0251,19.5445,18.4029,19.6949,20.4565,18.1851
1.82186,18.6628,19.2238,18.1037,17.7305,19.5987,20.1543,17.1713,17.9146,19.4111,19.1921,19.5669,19.1907,18.9264,19.6797,18.1732,17.4118,20.4397,19.8755,17.9802,19.4958,18.357,19.6458,20.4055,18.1398
1.83401,18.642,19.2023,18.0835,17.7107,19.5769,20.1318,17.1522,17.8946,19.3894,19.1705,19.545,19.1691,18.8791,19.6305,18.1278,17.3683,20.3886,19.8259,17.9352,19.4471,18.3112,19.5966,20.3545,18.0944
1.84615,18.6206,19.1803,18.0628,17.6904,19.5545,20.1087,17.1326,17.8741,19.3672,19.1484,19.5225,19.147,18.8318,19.5813,18.0823,17.3248,20.3374,19.7762,17.8902,19.3984,18.2652,19.5474,20.3034,18.049
1.8583,18.5988,19.1578,18.0417,17.6696,19.5315,20.085,17.1125,17.8531,19.3445,19.1259,19.4995,19.1244,18.7844,19.532,18.0368,17.2812,20.2863,19.7264,17.8452,19.3496,18.2193,19.4982,20.2522,18.0035
1.87045,18.5764,19.1348,18.02,17.6484,19.5081,20.0609,17.092,17.8317,19.3213,19.1028,19.476,19.1013,18.737,19.4827,17.9913,17.2376,20.235,19.6766,17.8001,19.3007,18.1733,19.4489,20.201,17.9581
1.88259,18.5536,19.1113,17.9979,17.6267,19.4842,20.0362,17.071,17.8098,19.2976,19.0792,19.452,19.0778,18.6895,19.4333,17.9457,17.1939,20.1838,19.6267,17.755,19.2518,18.1272,19.3995,20.1498,17.9125
1.89474,18.5304,19.0873,17.9754,17.6046,19.4598,20.0111,17.0496,17.7874,19.2734,19.0552,19.4276,19.0537,18.642,19.3839,17.9001,17.1502,20.1325,19.5768,17.7099,19.2029,18.0811,19.3502,20.0985,17.867
1.90688,18.5067,19.0629,17.9524,17.5821,19.4349,19.9854,17.0278,17.7646,19.2487,19.0307,19.4026,19.0292,18.5945,19.3345,17.8545,17.1065,20.0811,19.5269,17.6647,19.154,18.0351,19.3008,20.0473,17.8214
1.91903,18.4825,19.038,17.929,17.5591,19.4095,19.9593,17.0056,17.7414,19.2236,19.0057,19.3772,19.0043,18.547,19.285,17.8089,17.0628,20.0298,19.477,17.6196,19.105,17.9889,19.2514,19.996,17.7758
1.93117,18.4579,19.0126,17.9052,17.5358,19.3837,19.9327,16.983,17.7178,19.198,18.9804,19.3514,18.9789,18.4994,19.2356,17.7633,17.019,19.9785,19.4271,17.5744,19.0561,17.9428,19.202,19.9447,17.7302
1.94332,18.4329,18.9869,17.8809,17.512,19.3575,19.9057,16.9601,17.6938,19.172,18.9545,19.3251,18.953,18.4519,19.1861,17.7176,16.9753,19.9271,19.3771,17.5292,19.0071,17.8967,19.1526,19.8934,17.6846
1.95547,18.4075,18.9607,17.8563,17.4879,19.3308,19.8782,16.9367,17.6694,19.1456,18.9283,19.2984,18.9268,18.4043,19.1367,17.672,16.9316,19.8757,19.3272,17.484,18.9581,17.8506,19.1032,19.842,17.639
1.96761,18.3817,18.9341,17.8313,17.4634,19.3037,19.8503,16.913,17.6446,19.1188,18.9017,19.2712,18.9001,18.3568,19.0872,17.6263,16.8878,19.8244,19.2773,17.4388,18.9091,17.8045,19.0538,19.7907,17.5934
1.97976,18.3555,18.9071,17.8059,17.4385,19.2762,19.822,16.8889,17.6195,19.0915,18.8746,19.2437,18.8731,18.3092,19.0378,17.5807,16.8441,19.773,19.2273,17.3936,18.8602,17.7583,19.0044,19.7394,17.5479
1.9919,18.3289,18.8797,17.7801,17.4132,19.2484,19.7932,16.8645,17.5939,19.0639,18.8472,19.2158,18.8456,18.2617,18.9884,17.5351,16.8004,19.7217,19.1774,17.3485,18.8112,17.7122,18.955,19.6881,17.5023
2,18.311,18.8612,17.7628,17.3962,19.2295,19.7739,16.848,17.5767,19.0453,18.8287,19.1969,18.8271,18.23,18.9554,17.5046,16.7712,19.6875,19.1441,17.3184,18.7786,17.6815,18.9221,19.654,17.4719
2.00405,18.3019,18.8519,17.754,17.3876,19.2201,19.7641,16.8397,17.5681,19.0359,18.8194,19.1874,18.8178,18.2142,18.9389,17.4894,16.7566,19.6704,19.1275,17.3033,18.7623,17.6661,18.9057,19.6369,17.4567
2.01619,18.2746,18.8238,17.7276,17.3617,19.1914,19.7346,16.8146,17.5418,19.0075,18.7912,19.1587,18.7896,18.1667,18.8895,17.4438,16.7129,19.6191,19.0776,17.2582,18.7133,17.6201,18.8563,19.5856,17.4112
2.02834,18.247,18.7953,17.7007,17.3354,19.1624,19.7047,16.7892,17.5153,18.9787,18.7627,19.1297,18.7611,18.1192,18.8402,17.3983,16.6693,19.5678,19.0278,17.2131,18.6644,17.574,18.807,19.5344,17.3656
2.04049,18.2189,18.7664,17.6736,17.3088,19.133,19.6744,16.7634,17.4884,18.9496,18.7338,19.1002,18.7322,18.0718,18.7908,17.3527,16.6256,19.5165,18.9779,17.168,18.6156,17.528,18.7577,19.4832,17.3201
2.05263,18.1906,18.7372,17.6461,17.2818,19.1032,19.6438,16.7373,17.4611,18.9201,18.7045,19.0705,18.7029,18.0243,18.7415,17.3072,16.582,19.4653,18.9281,17.1229,18.5667,17.482,18.7084,19.432,17.2747
2.06478,18.1619,18.7077,17.6183,17.2546,19.0731,19.6128,16.711,17.4336,18.8903,18.6749,19.0403,18.6733,17.9769,18.6922,17.2617,16.5384,19.4141,18.8783,17.0779,18.5179,17.436,18.6592,19.3809,17.2292
2.07692,18.1329,18.6778,17.5902,17.227,19.0427,19.5814,16.6843,17.4058,18.8601,18.645,19.0099,18.6434,17.9296,18.643,17.2162,16.4948,19.363,18.8286,17.0329,18.4691,17.3901,18.61,19.3298,17.1838
2.08907,18.1036,18.6476,17.5618,17.1992,19.0119,19.5498,16.6574,17.3776,18.8297,18.6148,18.9791,18.6132,17.8823,18.5938,17.1708,16.4513,19.3119,18.7789,16.9879,18.4204,17.3442,18.5609,19.2788,17.1384
2.10121,18.074,18.6171,17.5331,17.1711,18.9809,19.5178,16.6302,17.3492,18.7989,18.5843,18.948,18.5826,17.835,18.5446,17.1254,16.4078,19.2608,18.7293,16.943,18.3717,17.2983,18.5118,19.2278,17.0931
2.11336,18.0441,18.5863,17.5041,17.1427,18.9495,19.4855,16.6027,17.3205,18.7678,18.5535,18.9166,18.5518,17.7878,18.4955,17.0801,16.3644,19.2098,18.6797,16.8981,18.3231,17.2525,18.4627,19.1768,17.0478
2.12551,18.0139,18.5552,17.4749,17.114,18.9178,19.4528,16.5749,17.2915,18.7364,18.5223,18.8849,18.5206,17.7406,18.4464,17.0348,16.321,19.1589,18.6301,16.8533,18.2745,17.2067,18.4137,19.1259,17.0026
2.13765,17.9835,18.5238,17.4453,17.085,18.8858,19.4199,16.5469,17.2623,18.7047,18.4909,18.8529,18.4892,17.6935,18.3974,16.9895,16.2776,19.108,18.5806,16.8085,18.2259,17.161,18.3648,19.0751,16.9574
2.1498,17.9527,18.4921,17.4155,17.0558,18.8536,19.3867,16.5187,17.2327,18.6728,18.4592,18.8206,18.4575,17.6464,18.3484,16.9443,16.2343,19.0571,18.5312,16.7638,18.1774,17.1154,18.3159,19.0243,16.9123
2.16194,17.9217,18.4602,17.3855,17.0264,18.821,19.3532,16.4902,17.203,18.6405,18.4273,18.788,18.4255,17.5994,18.2995,16.8992,16.191,19.0063,18.4818,16.7191,18.129,17.0698,18.267,18.9736,16.8672
2.17409,17.8904,18.428,17.3552,16.9967,18.7882,19.3194,16.4614,17.1729,18.608,18.395,18.7552,18.3933,17.5524,18.2507,16.8541,16.1478,18.9556,18.4325,16.6745,18.0806,17.0242,18.2182,18.9229,16.8222
2.18623,17.8589,18.3955,17.3246,16.9667,18.7551,19.2853,16.4324,17.1427,18.5752,18.3625,18.7221,18.3608,17.5055,18.2019,16.8091,16.1047,18.9049,18.3832,16.6299,18.0323,16.9787,18.1695,18.8723,16.7772
2.19838,17.8272,18.3628,17.2938,16.9365,18.7218,19.251,16.4032,17.1122,18.5422,18.3298,18.6887,18.3281,17.4586,18.1532,16.7641,16.0616,18.8544,18.334,16.5854,17.9841,16.9333,18.1209,18.8218,16.7323
2.21053,17.7952,18.3298,17.2628,16.9061,18.6882,19.2164,16.3738,17.0815,18.5089,18.2968,18.6551,18.2951,17.4119,18.1046,16.7192,16.0186,18.8038,18.2849,16.541,17.9359,16.8879,18.0723,18.7713,16.6874
2.22267,17.7629,18.2966,17.2316,16.8755,18.6544,19.1816,16.3442,17.0505,18.4754,18.2636,18.6213,18.2619,17.3652,18.056,16.6743,15.9756,18.7534,18.2359,16.4966,17.8878,16.8426,18.0238,18.721,16.6427
2.23482,17.7305,18.2632,17.2001,16.8447,18.6203,19.1465,16.3143,17.0194,18.4417,18.2302,18.5872,18.2284,17.3185,18.0075,16.6295,15.9327,18.703,18.1869,16.4523,17.8397,16.7973,17.9754,18.6707,16.5979
2.24696,17.6978,18.2295,17.1684,16.8137,18.586,19.1112,16.2843,16.988,18.4077,18.1965,18.5529,18.1947,17.2719,17.9591,16.5848,15.8898,18.6527,18.138,16.408,17.7917,16.7522,17.927,18.6204,16.5533
2.25911,17.6649,18.1956,17.1365,16.7824,18.5515,19.0757,16.2541,16.9564,18.3735,18.1626,18.5184,18.1608,17.2254,17.9107,16.5402,15.8471,18.6025,18.0891,16.3639,17.7438,16.7071,17.8787,18.5703,16.5087
2.27126,17.6318,18.1615,17.1045,16.751,18.5168,19.04,16.2236,16.9246,18.3391,18.1285,18.4836,18.1267,17.179,17.8624,16.4956,15.8044,18.5523,18.0404,16.3197,17.696,16.662,17.8305,18.5202,16.4642
2.2834,17.5985,18.1272,17.0722,16.7193,18.4818,19.004,16.193,16.8927,18.3045,18.0942,18.4487,18.0924,17.1327,17.8142,16.4511,15.7617,18.5023,17.9917,16.2757,17.6483,16.6171,17.7824,18.4702,16.4198
2.29555,17.5651,18.0927,17.0397,16.6875,18.4467,18.9678,16.1622,16.8605,18.2696,18.0597,18.4135,18.0579,17.0864,17.7661,16.4067,15.7191,18.4523,17.9431,16.2317,17.6006,16.5722,17.7343,18.4203,16.3754
2.30769,17.5314,18.0581,17.0071,16.6555,18.4113,18.9314,16.1313,16.8282,18.2346,18.025,18.3782,18.0232,17.0402,17.7181,16.3623,15.6766,18.4024,17.8946,16.1878,17.553,16.5274,17.6863,18.3705,16.3311
2.31984,17.4975,18.0232,16.9742,16.6234,18.3758,18.8948,16.1001,16.7957,18.1994,17.9901,18.3426,17.9883,16.9941,17.6701,16.3181,15.6342,18.3526,17.8461,16.144,17.5055,16.4826,17.6384,18.3207,16.2869
2.33198,17.4635,17.9881,16.9413,16.591,18.34,18.8581,16.0688,16.763,18.164,17.9551,18.3069,17.9532,16.948,17.6222,16.2739,15.5919,18.3029,17.7978,16.1003,17.4581,16.438,17.5906,18.2711,16.2428
2.34413,17.4293,17.9529,16.9081,16.5585,18.3041,18.8211,16.0374,16.7302,18.1285,17.9198,18.271,17.918,16.9021,17.5744,16.2297,15.5496,18.2533,17.7495,16.0566,17.4108,16.3934,17.5429,18.2215,16.1987
2.35628,17.3949,17.9175,16.8748,16.5259,18.268,18.784,16.0058,16.6972,18.0927,17.8844,18.2349,17.8826,16.8562,17.5267,16.1857,15.5074,18.2037,17.7014,16.0131,17.3635,16.3489,17.4953,18.1721,16.1548
2.36842,17.3604,17.8819,16.8413,16.4931,18.2318,18.7467,15.974,16.664,18.0568,17.8488,18.1987,17.847,16.8104,17.4791,16.1417,15.4653,18.1543,17.6533,15.9696,17.3164,16.3045,17.4478,18.1227,16.1109
2.38057,17.3257,17.8461,16.8076,16.4601,18.1954,18.7092,15.9421,16.6307,18.0207,17.8131,18.1623,17.8113,16.7647,17.4316,16.0979,15.4232,18.1049,17.6053,15.9261,17.2693,16.2602,17.4003,18.0734,16.0671
2.39271,17.2908,17.8102,16.7739,16.427,18.1588,18.6715,15.9101,16.5973,17.9845,17.7772,18.1257,17.7754,16.7191,17.3842,16.0541,15.3813,18.0557,17.5574,15.8828,17.2223,16.216,17.353,18.0242,16.0233
2.40486,17.2558,17.7742,16.7399,16.3938,18.1221,18.6337,15.8779,16.5637,17.9481,17.7412,18.089,17.7393,16.6736,17.3369,16.0104,15.3394,18.0065,17.5096,15.8396,17.1754,16.1718,17.3057,17.9751,15.9797
2.417,17.2207,17.738,16.7059,16.3604,18.0852,18.5958,15.8456,16.5299,17.9116,17.705,18.0521,17.7031,16.6282,17.2896,15.9667,15.2976,17.9574,17.4619,15.7964,17.1286,16.1277,17.2585,17.9261,15.9362
2.42915,17.1854,17.7017,16.6717,16.3269,18.0482,18.5577,15.8131,16.4961,17.8749,17.6687,18.0151,17.6668,16.5828,17.2425,15.9232,15.2559,17.9085,17.4143,15.7533,17.0819,16.0838,17.2114,17.8772,15.8927
2.4413,17.15,17.6652,16.6373,16.2933,18.011,18.5194,15.7806,16.4621,17.8381,17.6322,17.9779,17.6303,16.5376,17.1954,15.8798,15.2143,17.8596,17.3668,15.7103,17.0353,16.0399,17.1645,17.8284,15.8493
2.45344,17.1145,17.6286,16.6029,16.2595,17.9737,18.481,15.7479,16.428,17.8011,17.5956,17.9406,17.5937,16.4924,17.1485,15.8364,15.1727,17.8108,17.3193,15.6674,16.9888,15.9961,17.1176,17.7797,15.806
2.46559,17.0789,17.5919,16.5683,16.2256,17.9363,18.4425,15.7151,16.3938,17.7641,17.5589,17.9032,17.557,16.4474,17.1016,15.7931,15.1313,17.7622,17.272,15.6246,16.9424,15.9524,17.0708,17.7311,15.7628
2.47773,17.0431,17.555,16.5336,16.1917,17.8987,18.4039,15.6822,16.3594,17.7269,17.5221,17.8657,17.5202,16.4024,17.0548,15.75,15.0899,17.7136,17.2248,15.5819,16.8961,15.9087,17.0241,17.6827,15.7197
2.48988,17.0072,17.5181,16.4988,16.1576,17.861,18.3651,15.6492,16.325,17.6895,17.4851,17.828,17.4832,16.3575,17.0082,15.7069,15.0486,17.6651,17.1777,15.5393,16.8499,15.8652,16.9775,17.6343,15.6767
2.50202,16.9712,17.481,16.4639,16.1234,17.8233,18.3262,15.6161,16.2904,17.6521,17.448,17.7902,17.4461,16.3128,16.9616,15.6639,15.0074,17.6168,17.1306,15.4967,16.8037,15.8218,16.931,17.586,15.6338
2.51417,16.9351,17.4438,16.4289,16.0891,17.7854,18.2872,15.5829,16.2558,17.6146,17.4109,17.7523,17.409,16.2681,16.9152,15.621,14.9663,17.5685,17.0837,15.4543,16.7577,15.7785,16.8846,17.5378,15.591
2.52632,16.8989,17.4065,16.3938,16.0547,17.7473,18.2481,15.5496,16.221,17.5769,17.3736,17.7143,17.3717,16.2235,16.8688,15.5782,14.9253,17.5204,17.0369,15.4119,16.7118,15.7352,16.8383,17.4897,15.5482
2.53846,16.8626,17.3691,16.3586,16.0202,17.7092,18.2089,15.5162,16.1861,17.5392,17.3362,17.6763,17.3343,16.179,16.8225,15.5355,14.8844,17.4723,16.9902,15.3696,16.666,15.6921,16.7922,17.4418,15.5056
2.55061,16.8262,17.3316,16.3233,15.9856,17.671,18.1696,15.4828,16.1512,17.5013,17.2987,17.6381,17.2968,16.1346,16.7764,15.4928,14.8436,17.4244,16.9436,15.3275,16.6202,15.649,16.7461,17.3939,15.4631
2.56275,16.7897,17.294,16.2879,15.9509,17.6327,18.1302,15.4492,16.1162,17.4634,17.2612,17.5998,17.2592,16.0903,16.7303,15.4503,14.8028,17.3766,16.897,15.2854,16.5746,15.6061,16.7001,17.3461,15.4206
2.5749,16.7531,17.2563,16.2525,15.9162,17.5943,18.0906,15.4156,16.0811,17.4253,17.2235,17.5614,17.2216,16.0461,16.6844,15.4079,14.7622,17.3288,16.8506,15.2434,16.5291,15.5632,16.6542,17.2985,15.3782
2.58704,16.7165,17.2185,16.2169,15.8814,17.5558,18.051,15.3818,16.0459,17.3872,17.1857,17.5229,17.1838,16.002,16.6385,15.3656,14.7216,17.2812,16.8043,15.2015,16.4837,15.5204,16.6085,17.2509,15.336
2.59919,16.6797,17.1807,16.1813,15.8465,17.5172,18.0114,15.348,16.0106,17.349,17.1479,17.4844,17.146,15.9581,16.5928,15.3233,14.6811,17.2337,16.7581,15.1597,16.4384,15.4778,16.5628,17.2035,15.2938
2.61134,16.6429,17.1428,16.1456,15.8115,17.4786,17.9716,15.3142,15.9752,17.3107,17.11,17.4457,17.1081,15.9142,16.5472,15.2812,14.6407,17.1863,16.7121,15.118,16.3932,15.4352,16.5172,17.1562,15.2518
2.62348,16.606,17.1048,16.1098,15.7764,17.4399,17.9317,15.2803,15.9398,17.2723,17.072,17.407,17.0701,15.8704,16.5016,15.2391,14.6005,17.139,16.6661,15.0764,16.3481,15.3927,16.4718,17.109,15.2098
2.63563,16.5691,17.0667,16.074,15.7413,17.4011,17.8918,15.2463,15.9044,17.2339,17.034,17.3683,17.0321,15.8267,16.4562,15.1972,14.5603,17.0919,16.6202,15.0349,16.3031,15.3504,16.4264,17.0619,15.1679
2.64777,16.5321,17.0286,16.0381,15.7061,17.3622,17.8518,15.2122,15.8688,17.1954,16.9959,17.3294,16.9939,15.7831,16.4109,15.1554,14.5202,17.0448,16.5744,14.9935,16.2582,15.3081,16.3812,17.0149,15.1261
2.65992,16.495,16.9904,16.0021,15.6709,17.3233,17.8118,15.1781,15.8332,17.1568,16.9577,17.2905,16.9558,15.7396,16.3657,15.1136,14.4802,16.9978,16.5288,14.9522,16.2134,15.2659,16.336,16.968,15.0845
2.67206,16.4578,16.9521,15.9661,15.6356,17.2843,17.7716,15.1439,15.7975,17.1182,16.9195,17.2515,16.9175,15.6963,16.3206,15.072,14.4403,16.951,16.4832,14.911,16.1687,15.2238,16.291,16.9212,15.0429
